azureresourcemanagercontainerregistry,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ContainerRegistry,1.3.0-alpha.20241001.1
azureresourcemanagercontainerservice,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.ContainerService,1.2.0-beta.3
azureresourcemanagercontainerservicefleet,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ContainerServiceFleet,1.1.0-alpha.20240930.1
azureresourcemanagercosmosdb,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.CosmosDB,1.4.0-beta.10
azureresourcemanagercosmosdbforpostgresql,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.CosmosDBForPostgreSql,1.1.0-beta.1
azureresourcemanagercustomerinsights,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.CustomerInsights,1.0.0-alpha.20241001.1
azureresourcemanagerdatabasefleetmanager,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.DatabaseFleetManager,1.0.0-beta.1
azureresourcemanagerdatabox,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DataBox,1.1.0-alpha.20240930.1
azureresourcemanagerdataboxedge,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.DataBoxEdge,1.1.0-beta.1
azureresourcemanagerdatadog,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Datadog,1.0.0-alpha.20241001.1
azureresourcemanagerdatafactory,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.DataFactory,1.0.0-beta.6
azureresourcemanagerdatalakeanalytics,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DataLakeAnalytics,1.2.0-alpha.20241001.1
azureresourcemanagerdatalakestore,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DataLakeStore,1.2.0-alpha.20241001.1
azureresourcemanagerdatamigration,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DataMigration,1.0.0-alpha.20240930.1
azureresourcemanagerdataprotectionbackup,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DataProtectionBackup,1.6.0-alpha.20241001.1
azureresourcemanagerdatashare,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.DataShare,1.1.0-beta.1
azureresourcemanagerdefendereasm,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DefenderEasm,1.0.0-alpha.20241001.1
azureresourcemanagerdeploymentmanager,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.DeploymentManager,1.0.0-beta.3
azureresourcemanagerdesktopvirtualization,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DesktopVirtualization,1.4.0-alpha.20241001.1
azureresourcemanagerdeviceprovisioningservices,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DeviceProvisioningServices,1.3.0-alpha.20241001.1
azureresourcemanagerdeviceregistry,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DeviceRegistry,1.0.0-alpha.20240930.1
azureresourcemanagerdeviceupdate,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DeviceUpdate,1.1.0-alpha.20240930.1
azureresourcemanagerdevopsinfrastructure,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DevOpsInfrastructure,1.0.0-alpha.20241001.1
azureresourcemanagerdevspaces,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DevSpaces,1.0.0-alpha.20240930.1
azureresourcemanagerdevtestlabs,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DevTestLabs,1.2.0-alpha.20240930.1
azureresourcemanagerdigitaltwins,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DigitalTwins,1.4.0-alpha.20240930.1
azureresourcemanagerdns,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Dns,1.2.0-alpha.20241001.1
azureresourcemanagerdnsresolver,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.DnsResolver,1.2.0-alpha.20241001.1
azureresourcemanagerdynatrace,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Dynatrace,1.2.0-alpha.20241001.1
azureresourcemanageredgeorder,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.EdgeOrder,1.2.0-alpha.20241001.1
azureresourcemanageredgezones,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.EdgeZones,1.0.0-alpha.20241001.1
azureresourcemanagerelastic,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Elastic,1.0.0-alpha.20240930.1
azureresourcemanagerelasticsan,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ElasticSan,1.2.0-alpha.20241001.1
azureresourcemanagerenergyservices,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.EnergyServices,1.0.0-alpha.20241001.1
azureresourcemanagereventgrid,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.EventGrid,1.1.0-alpha.20240930.1
azureresourcemanagereventhubs,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.EventHubs,1.2.0-alpha.20241001.1
azureresourcemanagerextendedlocation,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.ExtendedLocation,1.0.0-beta.2
azureresourcemanagerextendedlocations,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ExtendedLocations,1.2.0-alpha.20241001.1
azureresourcemanagerfabric,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Fabric,1.0.0-alpha.20241001.1
azureresourcemanagerfluidrelay,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.FluidRelay,1.2.0-alpha.20241001.1
azureresourcemanagerfrontdoor,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.FrontDoor,1.4.0-alpha.20241001.1
azureresourcemanagergrafana,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Grafana,1.2.0-alpha.20240930.1
azureresourcemanagergraphservices,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.GraphServices,1.2.0-alpha.20241001.1
azureresourcemanagerguestconfiguration,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.GuestConfiguration,1.3.0-alpha.20241001.1
azureresourcemanagerhardwaresecuritymodules,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HardwareSecurityModules,1.0.0-alpha.20240930.1
azureresourcemanagerhci,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Hci,1.3.0-alpha.20240930.1
azureresourcemanagerhdinsight,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HDInsight,1.2.0-alpha.20241001.1
azureresourcemanagerhdinsightcontainers,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HDInsight.Containers,1.0.0-alpha.20241001.1
azureresourcemanagerhealthbot,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.HealthBot,1.1.0-beta.1
azureresourcemanagerhealthcareapis,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HealthcareApis,1.4.0-alpha.20241001.1
azureresourcemanagerhealthdataaiservices,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HealthDataAIServices,1.0.0-alpha.20241001.1
azureresourcemanagerhybridcompute,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HybridCompute,1.0.0-alpha.20240930.1
azureresourcemanagerhybridconnectivity,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HybridConnectivity,1.0.0-alpha.20241001.1
azureresourcemanagerhybridcontainerservice,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HybridContainerService,1.1.0-alpha.20241001.1
azureresourcemanagerhybridnetwork,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.HybridNetwork,1.0.0-alpha.20240930.1
azureresourcemanagerinformaticadatamanagement,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.InformaticaDataManagement,1.0.0-alpha.20241001.1
azureresourcemanageriotcentral,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.IotCentral,1.1.0-alpha.20241001.1
azureresourcemanageriotfirmwaredefense,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.IotFirmwareDefense,1.0.0-beta.2
azureresourcemanageriothub,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.IotHub,1.2.0-alpha.20240930.1
azureresourcemanagerkeyvault,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.KeyVault,1.2.0-beta.2
azureresourcemanagerkubernetes,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Kubernetes,1.0.0-alpha.20240930.1
azureresourcemanagerkubernetesconfiguration,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.KubernetesConfiguration,1.3.0-alpha.20240930.1
azureresourcemanagerkusto,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Kusto,1.6.0-alpha.20241001.1
azureresourcemanagerlabservices,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.LabServices,1.2.0-alpha.20241001.1
azureresourcemanagerlargeinstance,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.LargeInstance,1.0.0-alpha.20241001.1
azureresourcemanagerloadtesting,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.LoadTesting,1.2.0-alpha.20240930.1
azureresourcemanagerlogic,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Logic,1.2.0-alpha.20241001.1
azureresourcemanagermachinelearning,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MachineLearning,1.3.0-alpha.20240930.1
azureresourcemanagermachinelearningcompute,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MachineLearningCompute,1.0.0-alpha.20240930.1
azureresourcemanagermaintenance,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Maintenance,1.2.0-alpha.20240930.1
azureresourcemanagermanagednetwork,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ManagedNetwork,1.0.0-alpha.20240930.1
azureresourcemanagermanagedserviceidentities,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ManagedServiceIdentities,1.3.0-alpha.20241001.1
azureresourcemanagermanagedservices,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ManagedServices,1.2.0-alpha.20240930.1
azureresourcemanagermanagementpartner,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ManagementPartner,1.0.0-alpha.20240930.1
azureresourcemanagermaps,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Maps,1.1.0-alpha.20240930.1
azureresourcemanagermarketplace,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Marketplace,1.2.0-alpha.20241001.1
azureresourcemanagermarketplaceordering,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MarketplaceOrdering,1.2.0-alpha.20240930.1
azureresourcemanagermedia,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Media,1.4.0-alpha.20241001.1
azureresourcemanagermigrate,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.Migrate,1.0.0-beta.1
azureresourcemanagermigrationdiscoverysap,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.MigrationDiscoverySap,1.0.0-beta.1
azureresourcemanagermixedreality,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MixedReality,1.2.0-alpha.20241001.1
azureresourcemanagermongocluster,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MongoCluster,1.0.0-alpha.20241001.1
azureresourcemanagermonitor,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Monitor,1.4.0-alpha.20240930.1
azureresourcemanagermysql,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.MySql,1.2.0-alpha.20240930.1
azureresourcemanagernetapp,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.NetApp,1.8.0-alpha.20241001.1
azureresourcemanagernetwork,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Network,1.10.0-alpha.20241001.1
azureresourcemanagernetworkanalytics,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.NetworkAnalytics,1.1.0-alpha.20241001.1
azureresourcemanagernetworkcloud,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.NetworkCloud,1.1.0-alpha.20241001.1
azureresourcemanagernetworkfunction,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.NetworkFunction,1.0.0-beta.4
azureresourcemanagernewrelicobservability,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.NewRelicObservability,1.2.0-alpha.20240930.1
azureresourcemanagernginx,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.Nginx,1.1.0-beta.1
azureresourcemanagernotificationhubs,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.NotificationHubs,1.2.0-alpha.20240930.1
azureresourcemanageroperationalinsights,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.OperationalInsights,1.3.0-alpha.20240930.1
azureresourcemanageroracledatabase,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.OracleDatabase,1.1.0-alpha.20241001.1
azureresourcemanagerorbital,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Orbital,1.2.0-alpha.20241001.1
azureresourcemanagerpaloaltonetworksngfw,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PaloAltoNetworks.Ngfw,1.2.0-alpha.20240930.1
azureresourcemanagerpeering,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Peering,1.3.0-alpha.20240930.1
azureresourcemanagerplaywrighttesting,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PlaywrightTesting,1.0.0-alpha.20241001.1
azureresourcemanagerpolicyinsights,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PolicyInsights,1.3.0-alpha.20241001.1
azureresourcemanagerpostgresql,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PostgreSql,1.2.0-alpha.20240930.1
azureresourcemanagerpowerbidedicated,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PowerBIDedicated,1.0.0-alpha.20241001.1
azureresourcemanagerprivatedns,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.PrivateDns,1.3.0-alpha.20241001.1
azureresourcemanagerproviderhub,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ProviderHub,1.2.0-alpha.20241001.1
azureresourcemanagerpurview,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Purview,1.2.0-alpha.20241001.1
azureresourcemanagerquantum,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Quantum,1.0.0-alpha.20241001.1
azureresourcemanagerqumulo,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Qumulo,1.2.0-alpha.20241001.1
azureresourcemanagerquota,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Quota,1.1.0-alpha.20241001.1
azureresourcemanagerrecoveryservices,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.RecoveryServices,1.2.0-alpha.20241001.1
azureresourcemanagerrecoveryservicesbackup,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.RecoveryServicesBackup,1.3.0-alpha.20241001.1
azureresourcemanagerrecoveryservicesdatareplication,[tfm=netstandard2.0;isPrerelease=true]Azure.ResourceManager.RecoveryServicesDataReplication,1.0.0-beta.2
azureresourcemanagerrecoveryservicessiterecovery,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.RecoveryServicesSiteRecovery,1.3.0-alpha.20241001.1
azureresourcemanagerredis,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Redis,1.5.0-alpha.20241001.1
azureresourcemanagerredisenterprise,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.RedisEnterprise,1.2.0-alpha.20240930.1
azureresourcemanagerredisenterprisecache,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.RedisEnterpriseCache,1.0.0-beta.1
azureresourcemanagerrelay,[isPrerelease=true;tfm=netstandard2.0;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.Relay,1.3.0-alpha.20241001.1
azureresourcemanagerreservations,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.Reservations,1.4.0-beta.1
azureresourcemanagerresourceconnector,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ResourceConnector,1.0.0-alpha.20240930.1
azureresourcemanagerresourcegraph,[isPrerelease=true;tfm=netstandard2.0]Azure.ResourceManager.ResourceGraph,1.1.0-beta.2
azureresourcemanagerresourcehealth,[tfm=netstandard2.0;isPrerelease=true;customSource=https://pkgs.dev.azure.com/azure-sdk/public/_packaging/azure-sdk-for-net/nuget/v3/index.json]Azure.ResourceManager.ResourceHealth,1.1.0-alpha.20241001.1
